"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-06-30,76511,"43081","OH","Columbus","Franklin","Westerville",123,196900,0.00203562340966921,0.00203562340966921,0.0818681318681319,0.0487471650017659,0.0156377029804544,"2017-06","2017-Q2",196900,0,"2017-06"
2017-06-30,69672,"28027","NC","Charlotte","Cabarrus","Concord",124,200500,0.0085513078470825,0.0224375318714941,0.0642250530785563,0.0526900447028436,0.018328293261952,"2017-06","2017-Q2",200500,0,"2017-06"
2017-06-30,94940,"85364","AZ","Yuma","Yuma","Yuma",125,125000,0.00563153660498793,0.0154346060113729,0.0841283607979185,0.0566441674256601,-0.0307924355991804,"2006-09","2006-Q3",174300,-0.282845668387837,"2005-04"
2017-06-30,61169,"08753","NJ","New York","Ocean","Toms River",126,261700,-0.00266768292682927,-0.00796057619408643,0.0194779898714453,0.027324183400631,-0.0180544474538842,"2006-05","2006-Q2",327100,-0.199938856618771,"2004-06"
2017-06-30,96987,"92677","CA","Los Angeles-Long Beach-Anaheim","Orange","Laguna Niguel",127,796000,0.00226643162931252,0.00644834998103427,0.0488865463170378,0.0759956974506497,-0.00107403018340091,"2006-03","2006-Q1",853600,-0.0674789128397376,"2005-08"
2017-06-30,96467,"91709","CA","Riverside","San Bernardino","Chino Hills",128,638900,0.000939996866677111,0.0130014269858887,0.0612956810631229,0.0848455864495619,0.00964929982526486,"2006-04","2006-Q2",641100,-0.00343160193417564,"2006-04"
2017-06-30,87019,"65807","MO","Springfield","Greene","Springfield",129,112200,-0.000890471950133571,-0.00620017714791851,-0.0234986945169713,0.0143207577979341,-0.00502748282803411,"2007-05","2007-Q2",118500,-0.0531645569620253,"2006-06"
2017-06-30,84622,"60620","IL","Chicago","Cook","Chicago",130,140000,0.00574712643678161,0.0101010101010101,0.0582010582010582,0.0282439182670979,-0.0164152212964755,"2007-12","2007-Q4",167200,-0.162679425837321,"2005-03"
2017-06-30,90637,"75034","TX","Dallas-Fort Worth","Collin","Frisco",131,432200,0.000231427910205971,0.00348270257719991,0.0713931581556767,0.0779178472059852,0.0371161746068367,"2017-06","2017-Q2",432200,0,"2017-06"
2017-06-30,84635,"60634","IL","Chicago","Cook","Chicago",132,253200,-0.00432559968541093,-0.00275699094131548,0.0377049180327869,0.0676776866349842,-0.0280700637321259,"2007-02","2007-Q1",344800,-0.265661252900232,"2003-05"
2017-06-30,98432,"95823","CA","Sacramento","Sacramento","Sacramento",133,255200,0.00630914826498423,0.0212084833933573,0.100474342388961,0.169396966201674,-0.0112259887811825,"2005-12","2005-Q4",324300,-0.213074313906876,"2004-09"
2017-06-30,97023,"92804","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",134,547400,0.0051413881748072,0.0172830328935142,0.0647733903909745,0.100124531980708,-0.00533856352791173,"2006-09","2006-Q3",600900,-0.0890331169911799,"2005-08"
2017-06-30,69340,"27410","NC",,"Guilford","Greensboro",135,205300,0.00538687561214496,0.0128268376911692,0.0598864223025297,0.0330437240334986,0.0102478199968763,"2017-06","2017-Q2",205300,0,"2017-06"
2017-06-30,60499,"06902","CT","Stamford","Fairfield","Stamford",136,371300,-0.00053835800807537,0.00623306233062331,0.00951604132680805,0.0375511868270606,-0.0208313297950854,"2006-12","2006-Q4",463900,-0.199611985341668,"2004-05"
2017-06-30,76534,"43123","OH","Columbus","Franklin","Grove City",137,163100,-0.000612745098039216,0.00492914356130622,0.0794176042356056,0.057714969050368,0.0114146934454622,"2017-05","2017-Q2",163200,-0.000612745098039216,"2017-05"
2017-06-30,66135,"20011","DC","Washington","District of Columbia","Washington",138,562100,-0.0068904593639576,-0.0166200139958013,0.0918803418803419,0.117940067423919,0.0366198665317043,"2017-03","2017-Q1",571600,-0.0166200139958013,"2017-02"
2017-06-30,84285,"60016","IL","Chicago","Cook","Des Plaines",139,214200,0.00705218617771509,0.0180608365019011,0.0763819095477387,0.0718616145406197,-0.0225952594319644,"2006-05","2006-Q2",274000,-0.218248175182482,"2003-01"
2017-06-30,96651,"92109","CA","San Diego","San Diego","San Diego",140,769000,0.00522875816993464,0.0151815181518152,0.0489701268585459,0.0673987044271014,0.00999501925754021,"2017-06","2017-Q2",769000,0,"2017-06"
2017-06-30,77400,"45011","OH","Cincinnati","Butler","Hamilton",141,182100,0.00886426592797784,0.0195968645016797,0.0730701237477902,0.0419185231482198,0.00827195691858429,"2017-06","2017-Q2",182100,0,"2017-06"
2017-06-30,84629,"60628","IL","Chicago","Cook","Chicago",142,113900,0.00707338638373121,0.0233602875112309,0.114481409001957,0.024331362765925,-0.022768500596279,"2008-03","2008-Q1",144700,-0.212854181064271,"2004-07"
2017-06-30,96000,"90019","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",143,1019900,0.0112036486218521,0.0341715676333401,0.0680699549691067,0.0913418266787054,,"2017-06","2017-Q2",1019900,0,"2017-06"
2017-06-30,96546,"91911","CA","San Diego","San Diego","Chula Vista",144,444200,0.00657149331520508,0.015546410608139,0.0619172842457566,0.107416800102743,-0.003228723804102,"2006-04","2006-Q2",502300,-0.115667927533347,"2004-10"
2017-06-30,77094,"44256","OH","Cleveland","Medina","Medina",145,208000,0.00434572670207629,0.010689990281827,0.0661199384930805,0.0387402912542887,0.0107538479176528,"2017-06","2017-Q2",208000,0,"2017-06"
2017-06-30,91198,"76028","TX","Dallas-Fort Worth","Johnson","Burleson",146,189900,0.00529380624669137,0.0231681034482759,0.0857632933104631,0.0746370691445275,0.0298568274185049,"2017-06","2017-Q2",189900,0,"2017-06"
2017-06-30,72901,"33908","FL","Fort Myers","Lee","Fort Myers",147,235500,-0.000848536274925753,-0.0117498950902224,0.0129032258064516,0.0693743548091801,-0.0146313574452869,"2006-05","2006-Q2",325600,-0.276719901719902,"2005-01"
2017-06-30,95817,"89121","NV","Las Vegas","Clark","Las Vegas",148,172800,0.0140845070422535,0.0409638554216867,0.120622568093385,0.162475655404178,-0.0354845122656195,"2006-09","2006-Q3",261900,-0.34020618556701,"2004-06"
2017-06-30,58660,"02148","MA","Boston","Middlesex","Malden",149,399200,0.00935524652338812,0.0272774060730829,0.082136080238547,0.0853158886463476,0.0231626552402904,"2017-06","2017-Q2",399200,0,"2017-06"
2017-06-30,72737,"33647","FL","Tampa","Hillsborough","Tampa",150,265000,0.000377500943752359,-0.00113079532604599,0.0457774269928966,0.062288029437187,-0.00690052251413853,"2006-05","2006-Q2",316100,-0.161657703258463,"2005-08"
2017-06-30,95813,"89117","NV","Las Vegas","Clark","Las Vegas",151,281200,0.00680272108843537,0.0195794053662074,0.0827878321139777,0.119383927171776,-0.0188953440260891,"2006-04","2006-Q2",367800,-0.235454051114736,"2004-05"
2017-06-30,78823,"47906","IN","Lafayette-West Lafayette","Tippecanoe","West Lafayette",152,178300,0.00394144144144144,0.015375854214123,0.0606781677572873,0.0239511384257542,0.012997176047796,"2009-07","2009-Q3",180700,-0.0132816823464305,"2009-04"
2017-06-30,96825,"92345","CA","Riverside","San Bernardino","Hesperia",153,230500,0.0114085125054849,0.032243618450515,0.120019436345967,0.159459675164286,-0.0249967278447952,"2006-07","2006-Q3",321400,-0.282825140012446,"2005-02"
2017-06-30,76539,"43130","OH","Columbus","Fairfield","Lancaster",154,132100,0.00379939209726444,0.0130368098159509,0.0653225806451613,0.0344883163424532,0.00481869981952165,"2017-06","2017-Q2",132100,0,"2017-06"
2017-06-30,69849,"28314","NC","Fayetteville","Cumberland","Fayetteville",155,101600,0.0019723865877712,-0.000983284169124877,-0.00878048780487805,-0.0187761247472208,-0.00736944695988806,"2011-01","2011-Q1",121200,-0.161716171617162,"2006-04"
2017-06-30,75696,"40475","KY","Richmond","Madison","Richmond",156,161900,0.0182389937106918,0.0391527599486521,0.0880376344086022,0.0324607546488007,0.00732829916436528,"2017-06","2017-Q2",161900,0,"2017-06"
2017-06-30,97743,"94536","CA","San Francisco","Alameda","Fremont",157,918100,-0.000435492651061513,-0.000761863299956465,0.0565017261219793,0.13478042045796,0.034470105452062,"2017-04","2017-Q2",919500,-0.00152256661228929,"2017-03"
2017-06-30,96882,"92503","CA","Riverside","Riverside","Riverside",158,355400,0.00822695035460993,0.0295480880648899,0.0730676328502416,0.122306239251791,-0.0141175266637982,"2006-09","2006-Q3",428500,-0.170595099183197,"2005-05"
2017-06-30,86717,"65203","MO","Columbia","Boone","Columbia",159,199800,0.000500751126690035,0,0.0427974947807933,0.0361435040260818,0.016702408980535,"2017-06","2017-Q2",199800,0,"2017-06"
2017-06-30,60518,"07002","NJ","New York","Hudson","Bayonne",160,338600,0.00296208530805687,0.0263716277659897,0.121935056328694,0.0563690832864905,-0.0214295540999336,"2007-01","2007-Q1",425200,-0.203668861712135,"2004-10"
2017-06-30,65779,"19111","PA","Philadelphia","Philadelphia","Philadelphia",161,166400,0.00240963855421687,-0.00418910831837223,0.0798182998053212,0.0223354270990124,-0.00705044219386552,"2006-05","2006-Q2",184300,-0.0971242539338036,"2005-03"
2017-06-30,96667,"92126","CA","San Diego","San Diego","San Diego",162,551700,0.00748721694667641,0.0209104367135455,0.0498572787821123,0.0938507480891495,0.0166114431274447,"2017-06","2017-Q2",551700,0,"2017-06"
2017-06-30,69336,"27406","NC",,"Guilford","Greensboro",163,114700,0.00702370500438982,0.0195555555555556,0.0892687559354226,0.0379711769295978,0.00801442206682013,"2017-06","2017-Q2",114700,0,"2017-06"
2017-06-30,96477,"91730","CA","Riverside","San Bernardino","Rancho Cucamonga",164,414000,0.00387972841901067,0.018450184501845,0.0733730878921442,0.104559011217388,-0.00139027602573316,"2006-07","2006-Q3",447200,-0.0742397137745975,"2005-11"
2017-06-30,96083,"90201","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Bell",165,456100,0.00795580110497238,0.0279468109082714,0.102223296278395,0.104643243433671,,"2017-06","2017-Q2",456100,0,"2017-06"
2017-06-30,99142,"97229","OR","Portland","Washington","Cedar Mill",166,540200,0.000926440615156568,0.00371609067261241,0.0442683162574908,0.0828728379288865,0.0236025990951776,"2017-06","2017-Q2",540200,0,"2017-06"
2017-06-30,70698,"29732","SC","Charlotte","York","Rock Hill",167,176200,0.00858614768174013,0.0274052478134111,0.0944099378881988,0.0466214872563726,0.0162964934435661,"2017-06","2017-Q2",176200,0,"2017-06"
2017-06-30,69450,"27610","NC","Raleigh","Wake","Raleigh",168,149900,0.00604026845637584,0.0232081911262799,0.0933625091174325,0.0449781294330711,0.0131052696981737,"2017-06","2017-Q2",149900,0,"2017-06"
2017-06-30,99563,"98103","WA","Seattle","King","Seattle",169,753200,0.018526031102096,0.0654972414768708,0.162345679012346,0.128791415396763,0.0400480295842891,"2017-06","2017-Q2",753200,0,"2017-06"
2017-06-30,61797,"10457","NY","New York","Bronx","New York",170,376300,0.010744023636852,0.0349284928492849,0.104166666666667,0.0533370542390099,0.00658355731686799,"2017-06","2017-Q2",376300,0,"2017-06"
2017-06-30,67010,"21740","MD","Hagerstown","Washington","Hagerstown",171,150200,-0.0105401844532279,-0.012491781722551,0.0210740992522094,0.0164985617989062,-0.0296268111973093,"2006-09","2006-Q3",207100,-0.274746499275712,"2004-08"
2017-06-30,91744,"77095","TX","Houston","Harris","Houston",172,212400,0.0201729106628242,0.0401567091087169,0.0177287973167226,0.0671100903614708,0.0246464210379247,"2016-11","2016-Q4",213700,-0.00608329433785681,"2016-10"
2017-06-30,72247,"32822","FL","Orlando","Orange","Orlando",173,142600,0.0142247510668563,0.0340826686004351,0.112324492979719,0.152275910673444,-0.0266382735289206,"2006-12","2006-Q4",193600,-0.263429752066116,"2005-06"
2017-06-30,67180,"22191","VA","Washington","Prince William","Woodbridge",174,293800,-0.00102006120367222,0.000681198910081744,0.0392642377078175,0.0415419136581041,-0.0167312847867357,"2005-12","2005-Q4",376400,-0.219447396386823,"2004-12"
2017-06-30,96125,"90280","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","South Gate",175,415000,0.00411323493830148,0.0121951219512195,0.0706914344685243,0.10015574926841,-0.0130590722741235,"2007-05","2007-Q2",474600,-0.125579435313949,"2005-12"
2017-06-30,84628,"60626","IL","Chicago","Cook","Chicago",176,149600,-0.0072992700729927,-0.0203012442698101,-0.0033311125916056,0.0554875086087097,-0.0369087518673078,"2007-02","2007-Q1",221000,-0.323076923076923,"2001-07"
2017-06-30,96934,"92592","CA","Riverside","Riverside","Temecula",177,436100,0.00646203554119548,0.0227485928705441,0.0408114558472554,0.0850945301768144,-0.00633191452740334,"2006-06","2006-Q2",505800,-0.137801502570186,"2004-08"
2017-06-30,95314,"87120","NM","Albuquerque","Bernalillo","Albuquerque",178,190500,0.00847008999470619,0.0247444862829478,0.121247792819305,0.0399696002549874,-0.00435574910378567,"2007-11","2007-Q4",202200,-0.0578635014836795,"2006-09"
2017-06-30,99500,"98012","WA","Seattle","Snohomish","Bothell",179,498600,0.0169284111768305,0.0492424242424242,0.135763097949886,0.0994262760967539,0.0177399548657657,"2017-06","2017-Q2",498600,0,"2017-06"
2017-06-30,95985,"90004","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",180,1296300,-0.00962640385056154,-0.0331891408114558,0.0207086614173228,0.122654626480504,0.0347605759383507,"2016-12","2016-Q4",1381200,-0.0614682884448306,"2016-10"
2017-06-30,96817,"92336","CA","Riverside","San Bernardino","Fontana",181,418800,0.00503959683225342,0.0142891741341729,0.0659200814456605,0.0952746187960734,-0.00940400038607014,"2006-06","2006-Q2",498800,-0.160384923817161,"2005-04"
2017-06-30,70842,"30062","GA","Atlanta","Cobb","Marietta",182,310600,0.000322061191626409,0.00452781371280724,0.0525245679430701,0.071897814317238,0.0205622126120524,"2017-06","2017-Q2",310600,0,"2017-06"
2017-06-30,78085,"46307","IN","Chicago","Lake","Crown Point",183,201100,0.000497512437810945,0.00751503006012024,0.0463059313215401,0.0163901981555159,0.00479854097207921,"2017-06","2017-Q2",201100,0,"2017-06"
2017-06-30,72350,"33012","FL","Miami-Fort Lauderdale","Miami-Dade","Hialeah",184,196100,0.0118679050567595,0.0165889061689995,0.103545301069218,0.131996350750591,-0.0195073845940954,"2007-09","2007-Q3",245500,-0.20122199592668,"2005-11"
2017-06-30,93263,"80134","CO","Denver","Douglas","Parker",185,439900,0.0096396603167317,0.0285246668225392,0.0747617884192524,0.085336680853815,0.0392959556895638,"2017-06","2017-Q2",439900,0,"2017-06"
2017-06-30,67722,"23454","VA","Virginia Beach","Virginia Beach City","Virginia Beach",186,280800,0.00609100680759584,0.0196078431372549,0.0481522956326988,0.0274846145661725,-0.00376692008718515,"2007-08","2007-Q3",293100,-0.0419651995905834,"2005-12"
2017-06-30,78042,"46227","IN","Indianapolis","Marion","Indianapolis",187,121100,-0.000825082508250825,0.000826446280991736,0.0368150684931507,0.0295311521641177,-0.00187967728100791,"2006-11","2006-Q4",125900,-0.0381254964257347,"2005-02"
2017-06-30,62048,"11238","NY","New York","Kings","New York",188,972000,0.0230502052415535,0.111238138790442,0.212726138490331,0.157055689711112,,"2017-06","2017-Q2",972000,0,"2017-06"
2017-06-30,90226,"74012","OK","Tulsa","Tulsa","Broken Arrow",189,146700,-0.0193850267379679,-0.0411764705882353,-0.022,0.023522484026312,0.0161364027139566,"2017-03","2017-Q1",153000,-0.0411764705882353,"2015-10"
2017-06-30,66785,"21117","MD","Baltimore","Baltimore","Owings Mills",190,242900,-0.00164406083025072,0,0.0244622522142556,0.0258502362054351,-0.0199404017698082,"2006-11","2006-Q4",302100,-0.195961602118504,"2005-02"
2017-06-30,96208,"90706","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Bellflower",191,483600,0.00352770284291347,0.0178909703220375,0.0661375661375661,0.0889672863139037,-0.00555435554387951,"2006-08","2006-Q3",529600,-0.0868580060422961,"2005-10"
2017-06-30,84647,"60649","IL","Chicago","Cook","Chicago",192,128300,0.00706436420722135,0.0516393442622951,0.119546247818499,0.0102865939891945,-0.0296178272076787,"2007-08","2007-Q3",174800,-0.266018306636156,"2003-05"
2017-06-30,60599,"07093","NJ","New York","Hudson","West New York",193,343700,0.00614754098360656,0.0271966527196653,0.176249144421629,0.0677035952402056,-0.0177712482785136,"2007-05","2007-Q2",414200,-0.170207629164655,"2005-07"
2017-06-30,100179,"99301","WA","Kennewick","Franklin","Pasco",194,194100,0.00569948186528497,0.0183630640083945,0.102840909090909,0.0534617909482908,0.034401030494235,"2017-06","2017-Q2",194100,0,"2017-06"
2017-06-30,71895,"32244","FL","Jacksonville","Duval","Jacksonville",195,138700,0.00872727272727273,0.0350746268656716,0.0861393891934221,0.0972661842221552,-0.015953688818691,"2007-05","2007-Q2",163200,-0.150122549019608,"2005-07"
2017-06-30,62043,"11233","NY","New York","Kings","New York",196,733900,0.00273261374504714,0.014514791263478,0.162890191728728,0.187493320669539,,"2017-06","2017-Q2",733900,0,"2017-06"
2017-06-30,78975,"48103","MI","Ann Arbor","Washtenaw","Ann Arbor",197,342400,0.00617102556567734,0.00528479154433353,0.0451770451770452,0.0821743408996596,0.0286664490846003,"2017-06","2017-Q2",342400,0,"2017-06"
2017-06-30,72488,"33186","FL","Miami-Fort Lauderdale","Miami-Dade","The Crossings",198,283400,0.00710732054015636,0.0194244604316547,0.0722663639803254,0.106449397501924,-0.014027119758013,"2007-04","2007-Q2",329900,-0.140951803576841,"2005-09"
2017-06-30,96816,"92335","CA","Riverside","San Bernardino","Fontana",199,320300,0.00913673597983617,0.0292416452442159,0.0890853451207072,0.132810663985863,-0.0140007090591948,"2006-06","2006-Q2",387000,-0.172351421188631,"2005-07"
2017-06-30,96590,"92021","CA","San Diego","San Diego","El Cajon",200,458200,0.00836267605633803,0.0308211473565804,0.072565543071161,0.0958758941157303,0.00374241302454337,"2006-02","2006-Q1",480900,-0.0472031607402786,"2005-01"
2017-06-30,95043,"85705","AZ","Tucson","Pima","Tucson",201,132000,0.00763358778625954,0.0344827586206897,0.136950904392765,0.0882071240987528,-0.0215322071936953,"2006-05","2006-Q2",165700,-0.203379601689801,"2005-04"
